"","country","name","title","startYr","endYr"
"1757","new_zealand","geoffrey_palmer_","prime minister","19890808","19900904"
"1758","new_zealand","david_lange_","prime minister","19840726","19890808"
"1759","new_zealand","robert_david_muldoon_","prime minister","19751212","19840726"
"1760","new_zealand","wallace_edward_rowling_","prime minister","19740906","19751212"
"1761","new_zealand","hugh_watt_","prime minister","19740901","19740906"
"1762","new_zealand","norman_eric_kirk_","prime minister","19721208","19740831"
"1763","new_zealand","john_ross_marshall_","prime minister","19720207","19721208"
"1764","new_zealand","keith_jacka_holyoake_","prime minister","19601126","19720207"
"1765","new_zealand","anand_satyanand_","governor general","20060823","20161201"
"1766","new_zealand","dame_silvia_cartwright_","governor general","20010404","20060804"
"1767","new_zealand","dame_sian_elias_","governor general","20010322","20010404"
"1768","new_zealand","sir_michael_hardie_boys_","governor general","19960321","20010321"
"1769","new_zealand","dame_catherine_tizard_","governor general","19901120","19960321"
"1770","new_zealand","sir_paul_reeves_","governor general","19851122","19901120"
"1771","new_zealand","sir_david_stuart_beattie_","governor general","19801106","19851122"
"1772","new_zealand","sir_ronald_davidson_","governor general","19801025","19801106"
"1773","new_zealand","sir_keith_jacka_holyoake_","governor general","19771026","19801025"
"1774","new_zealand","sir_denis_blundell_","governor general","19720927","19771005"
"1775","new_zealand","sir_richard_wild_","governor general","19720907","19720927"
"1776","new_zealand","sir_arthur_porritt_","governor general","19671201","19720907"
"1777","nicaragua","enrique_bolanos_","president","20020110","20070110"
"1778","nicaragua","arnoldo_aleman_","president","19970110","20020110"
"1779","nicaragua","violeta_barrios_de_chamorro_","president","19900425","19970110"
"1780","nicaragua","daniel_ortega_","president","19850110","19900425"
"1781","niger","seyni_oumarou_","prime minister","20070607","20161201"
"1782","niger","hama_amadou_","prime minister","20000103","20070607"
"1783","niger","ibrahim_hassane_mayaki_","prime minister","19971127","20000103"
"1784","niger","amadou_cisse_","prime minister","19961221","19971127"
"1785","niger","boukary_adji_","prime minister","19960130","19961221"
"1786","niger","hama_amadou_","prime minister","19950221","19960127"
"1787","niger","amadou_cisse_","prime minister","19950208","19950221"
"1788","niger","souley_abdoulaye_","prime minister","19940928","19950208"
"1789","niger","mahamadou_issoufou_","prime minister","19930417","19940928"
"1790","niger","amadou_cheiffou_","prime minister","19911027","19930417"
"1791","niger","aliou_mahamidou_","prime minister","19900302","19911027"
"1792","niger","daouda_malam_wanke_","chairman of the national reconciliation council","19990411","19991222"
"1793","niger","mamadou_tandja_","president","19991222","20161201"
"1794","niger","ibrahim_bare_mainassara_","chairman of the national salvation council","19960127","19960807"
"1795","niger","mahamane_ousmane_","president","19930416","19960127"
"1796","niger","ali_saibou_","president","19891220","19930416"
"1797","nigeria","ernest_shonekan_","prime minister","19930104","19930826"
"1798","nigeria","umaru_musa_yaradua_","president","20070529","20161201"
"1799","nigeria","olusegun_obasanjo_","president","19990529","20070529"
"1800","nigeria","abdulsalami_abubakar_","chairman of the provisional ruling council","19980609","19990529"
"1801","nigeria","sani_abacha_","chairman of the provisional ruling council","19931117","19980608"
"1802","nigeria","ernest_shonekan_","interim president","19930826","19931117"
"1803","nigeria","ibrahim_babangida_","chairman of the supreme military council","19850827","19930826"
"1804","north_korea","kim_yong_il_","chairman of the council of minister","20070411","20161201"
"1805","north_korea","pak_pong_ju_","chairman of the council of minister","20030903","20070411"
"1806","north_korea","hong_song_nam_","chairman of the council of minister","19970221","20030903"
"1807","north_korea","yon_hyong_muk_","chairman of the council of minister","19881212","19921211"
"1808","north_korea","li_gun_mo_","chairman of the council of minister","19861229","19881212"
"1809","north_korea","kang_song_san_","chairman of the council of minister","19840127","19861229"
"1810","north_korea","li_jong_ok_","chairman of the council of minister","19771216","19840127"
"1811","north_korea","pak_song_chol_","chairman of the council of minister","19760429","19771216"
"1812","north_korea","kim_il_","chairman of the council of minister","19721228","19760429"
"1813","north_korea","kim_il_sung_","chairman of the council of minister","19480909","19721228"
"1814","north_korea","kim_yong_nam_","chairman","19980905","20161201"
"1815","north_korea","kim_il_sung_","president","19721228","19940708"
"1816","north_korea","choi_yong_kun_","chairman","19570920","19721228"
"1817","norway","jens_stoltenberg_","prime minister","20000317","20011019"
"1818","norway","anne_enger_lahnstein_","prime minister","19980830","19980923"
"1819","norway","kjell_magne_bondevik_","prime minister","19971017","20000317"
"1820","norway","thorbjorn_jagland_","prime minister","19961025","19971017"
"1821","norway","gro_harlem_brundtland_","prime minister","19901103","19961025"
"1822","norway","jan_peder_syse_","prime minister","19891016","19901103"
"1823","norway","crown_prince_haakon_","king","20050329","20050607"
"1824","norway","crown_prince_haakon_","king","20031125","20040413"
"1825","norway","harald_v_","king","19910117","20161201"
"1826","norway","crown_prince_harald_","king","19900601","19910117"
"1827","norway","olav_v_","king","19570921","19910117"
"1828","oman","qabus_ibn_said_","prime minister","19720102","20161201"
"1829","oman","tariq_ibn_taimur_","prime minister","19700814","19720102"
"1830","oman","qabus_ibn_said_","sultan","19700723","20161201"
"1831","pakistan","yousaf_raza_gilani_","prime minister","20080325","20161201"
"1832","pakistan","mohammadmian_soomro_","prime minister","20071116","20080325"
"1833","pakistan","shaukat_aziz_","prime minister","20040828","20071116"
"1834","pakistan","chaudhry_shujaat_hussain_|chaudhry_shahbaz_hussain_|chaudhry_shujaat_hussain_","prime minister","20040630","20040828"
"1835","pakistan","mir_zafarullah_khan_jamali_","prime minister","20021123","20040630"
"1836","pakistan","pervez_musharraf_","prime minister","19991014","20021123"
"1837","pakistan","miraj_khalid_","prime minister","19961105","19970217"
"1838","pakistan","moeen_qureshi_","prime minister","19930718","19931019"
"1839","pakistan","balakh_sher_mazari_","prime minister","19930418","19930526"
"1840","pakistan","nawaz_sharif_","prime minister","19901106","19930418"
"1841","pakistan","ghulam_mustafa_jatoi_","prime minister","19900806","19901106"
"1842","pakistan","benazir_bhutto_","prime minister","19881202","19900806"
"1843","pakistan","mohammad_zia_ul_haq_","prime minister","19880609","19880817"
"1844","pakistan","mohammad_khan_junejo_","prime minister","19850324","19880529"
"1845","pakistan","mohammad_zia_ul_haq_","prime minister","19770705","19850324"
"1846","pakistan","zulfikar_ali_bhutto_","prime minister","19730814","19770705"
"1847","pakistan","nurul_amin_","prime minister","19711207","19711220"
"1848","pakistan","pervez_musharraf_","president","20010620","20161201"
"1849","pakistan","mohammad_rafiq_tarar_","president","19980101","20010620"
"1850","pakistan","farooq_ahmed_leghari_","president","19931114","19971202"
"1851","pakistan","wasim_sajjad_","president","19930718","19931114"
"1852","pakistan","ghulam_ishaq_khan_","president","19880817","19930718"
"1853","pakistan","mohammad_zia_ul_haq_","president","19780916","19880817"
"1854","pakistan","fazal_elahi_chaudhry_","president","19730814","19780916"
"1855","pakistan","zulfikar_ali_bhutto_","president","19711220","19730813"
"1856","pakistan","agha_mohammad_yahya_khan_","president","19690325","19711220"
"1857","palau","tommy_remengesau_","president","20010101","20161201"
"1858","palau","kuniwo_nakamura_","president","19930101","20010101"
"1859","palau","ngiratkel_etpison_","president","19890101","19930101"
"1860","palau","lazarus_salii_","president","19851025","19880820"
"1861","palau","alfonso_oiterong_","president","19850702","19851025"
"1862","palau","thomas_remengesau_","president","19850630","19850702"
"1863","palau","haruo_i_remeliik_","president","19810101","19850630"
"1864","palestine","salam_fayyad_","prime minister","20070617","20161201"
"1865","palestine","ismail_haniya_","prime minister","20060329","20070614"
"1866","palestine","nabil_shaath_","prime minister","20051215","20051224"
"1867","palestine","ahmed_qureia_","prime minister","20031007","20051215"
"1868","palestine","mahmoud_abbas_","prime minister","20030430","20031007"
"1869","palestine","mahmoud_abbas_","president","20050115","20161201"
"1870","palestine","rauhi_fattouh_","president","20041111","20050115"
"1871","palestine","ahmed_qureia_","president","20041029","20041111"
"1872","palestine","yasir_arafat_","president","19940705","20041111"
"1873","panama","manuel_noriega_","chief of government","19891215","19891220"
"1874","panama","omar_torrijos_herrera_","chief of government","19721011","19781011"
"1875","panama","martin_torrijos_","president","20040901","20161201"
"1876","panama","mireya_moscoso_","president","19990901","20040901"
"1877","panama","ernesto_perez_balladares_","president","19940901","19990901"
"1878","panama","guillermo_endara_","president","19891220","19940901"
"1879","panama","francisco_rodriguez_","president","19890901","19891220"
"1880","papua_new_guinea","sir_mekere_morauta_","prime minister","19990714","20020805"
"1881","papua_new_guinea","bill_skate_","prime minister","19970722","19990714"
"1882","papua_new_guinea","john_giheno_","prime minister","19970327","19970602"
"1883","papua_new_guinea","rabbie_namaliu_","prime minister","19880704","19920717"
"1884","papua_new_guinea","paias_wingti_","prime minister","19851121","19880704"
"1885","papua_new_guinea","sir_julius_chan_","prime minister","19800311","19820802"
"1886","papua_new_guinea","michael_somare_","prime minister","19750916","19800311"
"1887","papua_new_guinea","michael_somare_|michael_thomas_somare_","chief minister","19720427","19750916"
"1888","papua_new_guinea","sir_paulias_matane_","governor general","20040629","20161201"
"1889","papua_new_guinea","jeffery_nape_","governor general","20040528","20040629"
"1890","papua_new_guinea","bill_skate_","governor general","20031121","20040528"
"1891","papua_new_guinea","silas_atopare_","governor general","19971120","20031120"
"1892","papua_new_guinea","wiwa_korowi_","governor general","19911118","19971120"
"1893","papua_new_guinea","sir_serei_eri_","governor general","19900227","19911004"
"1894","papua_new_guinea","dennis_young_","governor general","19891231","19900227"
"1895","papua_new_guinea","sir_ignatius_kilage_","governor general","19890301","19891231"
"1896","papua_new_guinea","sir_kingsford_dibela_","governor general","19830301","19890301"
"1897","papua_new_guinea","sir_tore_lokoloko_","governor general","19770301","19830301"
"1898","papua_new_guinea","sir_john_guise_","governor general","19750916","19770301"
"1899","papua_new_guinea","thomas_kingston_critchley_","high commissioner","19740301","19750916"
"1900","papua_new_guinea","leslie_wilson_johnson_","high commissioner","19730101","19740301"
"1901","papua_new_guinea","leslie_wilson_johnson_","administrator","19700101","19730101"
"1902","papua_new_guinea","david_osborne_hay_","administrator","19661223","19700101"
"1903","paraguay","nicanor_duarte_frutos_","president","20030815","20161201"
"1904","paraguay","luis_angel_gonzalez_macchi_","president","19990328","20030815"
"1905","paraguay","raul_cubas_grau_","president","19980815","19990328"
"1906","paraguay","juan_carlos_wasmosy_","president","19930815","19980815"
"1907","paraguay","andres_rodriguez_","president","19890203","19930815"
"1908","paraguay","alfredo_stroessner_","president","19540815","19890203"
"1909","peru","jorge_del_castillo_","prime","20060728","20161201"
"1910","peru","pedro_pablo_kuczynski_","prime","20050816","20060728"
"1911","peru","carlos_ferrero_costa_","prime","20031215","20050816"
